,0,1,2,3,4,5,6,7,8,9,10
Miltiadous-30,-1.178602940145094,1.3573659113022545,0.25470109343639735,-0.5782371367349789,-0.5846927148142143,0.39046154437664826,0.480847839644914,-0.16475110373862578,-0.0008268092801773367,-0.02657663408142134,0.07241699909390405
Miltiadous-22,-0.9492594167872127,-0.07981953146429811,0.20860724702644973,0.15981963203195465,0.3681144406356388,0.10879402050288224,-0.005071203236774738,0.12820956403780423,0.04781518768598339,-0.18274159885935742,0.036268575904919644
Istambul-pmyel11,1.3292619883232042,0.6412812415557636,-0.10038851482772827,1.0171718355274664,-0.45540269287716806,0.16745903622970493,0.4347479968501993,0.3681429363878029,0.027295609160383413,0.2999326008303383,0.2569378323080133
Izmir-22,-1.3614606623005119,-0.6557707078857278,0.1577509349426261,0.3026688383229114,0.10203848624099886,-0.16106235666765076,-0.14900655401042126,-0.22162800909421188,0.055874926462774054,0.03355580126566335,-0.10634381468643896
Miltiadous-61,-0.7412283405617124,-0.4264890735221204,-0.19845706427958115,-0.30394112792237066,-0.10689543250461149,0.49317629558560033,0.4484038175277479,0.1031431453342372,-0.14558270120192962,-0.015120820241104163,-0.060030660236090466
Istambul-faltkar1,-1.1276818709285912,0.5196750484568734,0.48067687022441646,0.1414590999189755,0.22679762109971335,-0.015892000389730487,-0.17560808418623744,0.21689236519639316,-0.15652979993221422,0.20749904207868694,0.07162838440937042
BrainLat:AR-sub-100026,0.5548462160426457,0.35300876957822025,-0.3444536716419715,-0.34319497702228596,0.08290649759585796,-0.2405253345596836,0.04048774444296098,-0.09683815869433794,0.12328948743808392,0.18530294205393286,-0.12356551518053586
Izmir-155,-0.2825362127910333,-0.49146048441195217,0.4066297709754432,-0.14508577343504972,0.045509951070615215,-0.04432520002010619,-0.09936695962609614,-0.13867914924734703,-0.3144079173065423,0.05108362890245214,0.10115008150932067
Izmir-123,0.38340059630542955,0.507908575482694,-0.3543426690092776,0.2198133217206864,0.47116004160823954,-0.36472208081975677,0.3311198657052358,-0.15301001811303966,0.0022513192132093446,0.20446550611346928,-0.24775890630222228
BrainLat:CL-sub-100043,-0.21893579319208822,-0.5715837975953726,0.03382856637378501,0.08336580887399926,-0.21176758245435923,0.08612813207791743,-0.1348648499559033,-0.31587883589955135,-0.2091978766086623,0.27017475124389656,-0.0414523882114723
Miltiadous-14,-1.7138500409097202,-0.7747337403280078,-0.16613101397255695,0.27171676148793106,-0.22562649158600664,0.33867908975615235,0.11641877374329017,0.07504311426499638,0.010781084876215923,-0.09756837059447965,0.1989807889304835
Newcastle-80,0.10393947557275271,0.7260570224518738,-0.08798234160973052,-0.1267371671574789,-0.4692336072489216,-0.32483738570850074,-0.06269145402357063,0.11543160263266732,-0.36014914458456465,-0.3089620948715849,0.06747904425206339
Izmir-133,-0.1727996656720544,-0.6186019497420894,-0.1780957736791235,-0.45004285069071887,-0.22422484647370106,0.3623573551389618,-0.08935708855585801,0.06850156424279225,-0.19504312649979302,0.055806959222021196,-0.164766508163388
Newcastle-108,1.0855625089460195,0.8657299345443161,-1.0682880163598016,0.3961058193807731,-0.43272144031818693,-0.6210597829920298,-0.17184933684189876,0.07526541961916688,-0.15728360523467366,0.0719691745741022,0.08552950836313326
Izmir-39,3.0164929184371294,-0.3642325497437798,-0.4498237535835922,-0.8498086971062705,0.21148943414763755,0.4731674110548479,0.11469196222232102,-0.1610263615844481,-0.4100252756733472,-0.128730121376843,0.42604450183316617
Istambul-falnpos1,-0.8188480810884167,0.7632762310746073,0.04985634563976122,0.058741120801484165,-0.1472233057380523,-0.47515998609060117,-0.2995082766761836,-0.07364124474297223,0.21705277768492634,-0.17246346869992757,-0.1902332431961837
Istambul-falrakk1,-0.3741717521850994,1.2785416930037197,-0.7147583598952375,-0.2289476586668266,0.06969483891927852,-0.19576468181184248,0.20132402561416263,0.02393440160592258,0.23997019620248053,0.23223910241803475,-0.23233594347040012
Miltiadous-56,1.894872098872994,-0.20368117554939832,0.08842245312793744,-0.1810244863049911,-0.4478888043838461,-0.14160846121565418,0.15999038833295653,0.26721002356537626,0.013960923236923535,-0.055645427893228946,-0.03388247628753989
Izmir-150,1.3747513709741617,-0.3242289089943277,-0.28546826531743363,-0.474588675502195,0.11168913931064428,0.24773549703703185,-0.1377472763292865,0.013045234635319656,-0.3286514119887679,0.037174303456042036,0.22712744438430438
Istambul-psyil1,0.2584243578815136,-0.4175848016747178,-0.6589035839795928,-0.30476076162655147,-0.12256154695724175,-0.44434669709861074,-0.050297613655060296,0.21445431627444161,-0.06710125591963362,-0.05952497901570323,-0.21885919868536235
Istambul-fesbek1,-0.11426643315544242,-0.018466589050867056,-0.6124303780580344,-0.25741565359890095,-0.32096958204157255,-0.09796943221695407,-0.14839495736700561,-0.26823408166272633,-0.28336411716147103,0.46269248356939185,0.03986581728588647
BrainLat:AR-sub-30026,0.3793576298650495,0.10421368428120284,-0.4603581890145435,-0.11958406761939468,-0.4018717558651017,-0.15776120957363451,0.33729759576322915,0.2864614095028517,-0.02158295645076515,-0.07694487955185544,0.08367790653104562
BrainLat:AR-sub-30001,-0.5131474076539039,-0.13424704776575858,-0.030301712766637238,0.4907204301487407,-0.058821461271858416,0.24228703823892492,-0.03262751577365726,-0.1311483822167778,0.09856374013773003,0.020318345274593433,0.1232321995759286
Izmir-94,-0.9597489013574887,-0.6063100495151885,0.016415501545889694,0.43072941112573343,0.17252311322453703,-0.08587184942352273,0.006669311731837591,-0.1340793370375058,0.012326557746845575,0.0633935297732611,0.06024191531801725
Newcastle-57,-0.43421650782637206,0.40024439060050115,-0.3292976985787993,-0.03824055191358988,-0.018548115387110525,-0.36381336820114896,0.19134840423146146,0.07116774566701191,0.17945314093045847,-0.15145262998090644,0.06584289577876454
Istambul-pisog1,1.0338914022894385,-0.20834847777584328,0.04457290007182482,-0.09777862683901821,0.06010552685786435,0.16335692369583152,-0.3830115520598196,-0.00368079860578262,-0.16647886161093964,0.3647907207861658,0.04980642630985284
Miltiadous-31,1.1188856837345498,0.3254700174681388,0.06343973169312371,-0.26682695048212746,0.116287016085961,0.03235108089565154,0.05155349599074438,0.008158321332146628,-0.05487738027089036,-0.019332214074682906,0.031043141580391252
Istambul-fpdemryal1,-0.5799047672113727,0.25623171116537713,0.9885626210373823,-0.26202938661895514,-0.16656291744115184,-0.15348434139666434,0.28485098638930073,-0.02810550946326609,-0.12453392131367266,-0.28925904800177815,0.0030681689314201476
BrainLat:AR-sub-10009,0.22918757013519486,-0.5575368906724409,-0.06261589578355718,0.17817493132242937,-0.055204029416050064,-0.07341105684998986,0.0034799951303827897,-0.333663046048328,-0.1168665807014183,0.27449680249432673,-0.15092621715248916
Izmir-42,-0.6747194517055174,-0.442866778472255,-0.10734881051396702,-0.5610852066642188,-0.4252861404934582,0.1010515840940457,0.2583073374253473,0.4195602943898429,-0.0649512549176668,0.09575794671905362,-0.15727983814887372
BrainLat:AR-sub-100018,0.18993743295793078,-0.3200127684431979,-0.2993412664479463,-0.06937572796569594,0.5419800200255276,0.1507614750362968,-0.12118432937277987,0.16111618948413714,-0.13455966294041896,0.057334424064591646,-0.16555956041531766
Istambul-pnakt1,-0.731126029003613,0.2931275317578477,0.5219983947914139,-0.17977610341807232,0.5669833642284422,0.056661747395380796,-0.1351622684870919,-0.04388782028916969,-0.06219530213769357,0.2679532715115723,0.11340826197687862
Izmir-36,0.6607324181037663,0.4427354468033932,-0.01942495434722114,0.47530148215482854,1.2161638371127872,0.245812362539934,0.8531167307478877,-0.28193218039745516,0.21560545025158967,-0.19369605438049756,0.0009485729296302342
Miltiadous-9,-0.4113980972464912,0.8265908909982274,-0.021758024615050376,0.03116678069144523,-0.695183406116776,0.2651920963180937,0.04815343448942565,-0.25176076148876636,0.09455393753646103,0.04785013202994287,0.02881796272758904
Izmir-154,0.294251192554529,0.8558311563685344,0.326929105984147,-0.10854173746130928,-0.06348072558607674,-0.4383548725151495,-0.12691318382329383,-0.048151823439540276,-0.25404744390621137,0.05880252965759961,0.14510890928459103
Miltiadous-43,-1.3288229729906438,-0.4185627543595333,0.23672152486149425,0.029015358234477335,0.41417442301773855,-0.12322808647027844,0.15534291210537984,0.3046151275986439,-0.11736663835685722,0.04370806634254576,-0.09860711181638815
Miltiadous-40,0.368758547747855,-0.2576672010525298,0.34757742091786437,-0.5035458895740335,-0.03261380970139462,0.07428030523762345,0.12919579174809065,0.1957730593257446,0.21069902569594293,0.16482367424217406,-0.09453962081810331
Miltiadous-20,-1.5647855887788524,-0.724603315071106,-0.1494731034207933,0.23473103941928528,0.038116862509772434,0.23912075722018053,0.07334473503903868,0.4045306518974575,-0.11255392749581246,-0.07438954071895414,-0.16967502680683955
Newcastle-96,-0.5612538799935585,0.09003200958662552,-0.8458070234530145,-0.12489950652856188,-0.09368487460383332,0.11234857047661047,0.3237447325727192,0.07648491142311083,0.2841412047311729,-0.046899821708012414,-0.14710440254285537
Izmir-21,0.6811303822896884,0.1832171837920997,0.0868716640563369,0.7070325718695458,0.46599177512637413,0.023148058278029758,-0.13638667148491385,-0.12304779795041433,-0.06161468648689486,-0.014048255443389968,-0.09307601084851409
Newcastle-78,2.861261756821939,-0.2942532652304742,0.13325878407724334,0.24269255944859935,0.11488587926323983,0.48207414983798147,0.09226968825344188,-0.5585573131224578,-0.07611389857964776,0.18220883109602667,-0.1724888050445408
Istambul-falames1,0.6269994644871814,0.33377788212227555,0.05483129739056097,-0.7558143566184229,0.37649599807301487,-0.32100416291524886,0.0405521583466104,0.2532408648944118,0.12509668254940046,-0.09623126303759397,0.23530657435140828
Izmir-140,-0.572978494780245,-0.42550874957928597,0.49663048108962576,0.3782921941333055,-0.20567553138192568,0.060688631586471066,-0.11011197135073507,-0.1790403797248016,-0.42329647465041176,0.29738180014820925,-0.15553850277729273
Izmir-146,0.20845156706291335,-0.9398928265602647,0.0471005736258006,-0.2088970204211557,-0.05369086495536151,-0.22066324331566955,-0.09394747862128702,0.3113524912301542,0.03008331770236555,-0.13596719501068807,-0.08416754651460039
Izmir-131,2.948254969827165,1.1257834074575206,0.2121950581340697,0.20043244856627704,0.29855282083888346,-0.14762760341448733,0.3390601311983924,-0.09265963207084917,0.16385161982142568,-0.08703592463593954,-0.03486143972775307
Izmir-145,-0.22276989770689373,-0.3385168412332712,-0.7549036382722671,0.06623951169889145,-0.5406528752939033,-0.08521322585455193,-0.1428057885258272,0.13232865961550447,-0.17518133884811962,0.09898219669111007,0.31968228059718123
Izmir-50,2.0559609354562403,0.8863679669251794,-1.08360826150717,1.0305221249628145,0.06696382013875082,-0.20857238526803243,0.33257205189361133,-0.0027552936995601093,-0.5012921462601465,0.009518223933281325,0.12570694730486867
Newcastle-106,-0.9796925718064892,-0.45828433962580833,-0.22232667771699832,0.27728591228239063,-0.024153656596004835,0.07195387037355369,-0.004505095865253698,0.3310512199042338,-0.1996964300491382,-0.03150808144378309,-0.18610940384735083
Istambul-falmdem1,-0.8202113812529691,1.3346125045523756,-0.05774398774397348,0.35779132967295135,-0.37018548919568095,-0.251242658532023,-0.03077431439445432,-0.028211417321377646,0.2913037066201478,-0.14224662200447366,-0.21825600555430913
Miltiadous-35,-1.0907506967439293,0.8378671526775049,-0.37228444174118297,-0.023588961435884587,-0.41880393077331485,-0.016848372368275945,0.3295738674736379,0.18442834855832546,-0.10988493243252158,0.0872235981989461,0.04995886663053188
BrainLat:AR-sub-10006,0.936185213377668,0.28488390589680457,-0.34392950612785944,-0.13602818715344275,0.19611342560157488,0.18061368243100986,-0.24726682362812683,-0.027721481810580803,0.02495250849194446,0.009970795315480951,0.07765814798420595
Izmir-119,2.241139589460432,-0.9317232500857348,0.08131241905584936,0.28993147071691117,0.03031915803015831,0.2554344977927773,-0.042281626517734254,-0.1910988586315859,0.4758825098899914,-0.18351129709674993,0.008105618965918172
Miltiadous-44,1.0981431537818844,0.30320654164588146,-0.2705186508023087,0.8310896207874293,-0.36035615441457,-0.035721203665999554,0.42937723099644814,0.27797917548029377,-0.3790776976548366,0.12610199343074616,0.20516208525031454
Izmir-33,-0.3821904351779582,-0.5995523251027219,-0.0383123611997043,0.6197447056020532,-0.2885233173487807,-0.028163466516749766,-0.16761083072602534,-0.1607463754057754,-0.07045567324992841,0.22808782687195406,0.022337360194808007
Newcastle-101,-1.3601696062284891,-0.6384663441859171,0.5335404606387321,0.12235451837198817,0.23871191206385875,-0.12513090933868884,0.20526256060098733,0.4058205845251589,-0.2637721876228653,-0.1301359081825535,-0.15561806611041257
Istambul-phbic1,1.0243428322295687,-0.5026358358418856,0.11333414628435752,0.8259579434087619,0.26450554902059265,0.22359453593874115,0.6151956397876276,-0.2694990072286388,-0.03859539986986857,0.33830747132901795,0.10027262626009689
BrainLat:AR-sub-100035,-0.46741649678664104,1.443654271241785,-0.16396935156189882,-0.3895191602802262,-0.42250452089744317,-0.2222316015148155,0.38363551553835584,0.05478498639067075,0.04316241160893137,-0.08434424964745282,-0.1052814268581284
Izmir-18,0.8189416708322051,1.7562377525677413,-0.5398781568132021,0.45159272292532343,1.4622979249927954,0.2937226038885811,-0.6297855506942818,0.33209436525247527,0.27853555353969245,-0.18565948314482375,-0.18122240544984866
Miltiadous-19,-1.1891846744093009,-1.46438224024995,-0.28630743137608156,0.41411177829904017,0.2544002709689953,0.02290340456575114,-0.05869921836686859,-0.040958767526338216,0.11404035776359539,-0.09459507981838362,0.12578202512613065
Izmir-47,-0.8137874765744445,0.2032033784373204,0.3434779862357619,-0.27343661600757585,-0.13472393558373802,-0.45069727748440946,0.07338744781082156,-0.39020757081573487,0.24797244825299783,0.2584797627355423,0.04593827812529483
Izmir-89,-0.32538633867237554,-0.32974751513323325,-0.010654185447179224,0.28074293501920894,-0.05626391672556612,-0.11390063238965656,-0.011056660436777223,-0.15077500461643548,-0.18563399032655054,0.011584326133523956,-0.17650614126158762
Izmir-156,1.317118216713708,-0.11466223386428208,0.9509324553772849,0.31587174453920125,0.1647210657289311,-0.047656487787053635,0.2640154305575963,0.1994698288716431,0.09790281307677297,-0.12301464438709231,-0.16024645913777188
